id,products,productsVariants,productsVariantsIds,total,createdAt,scannedAt
4848,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186,186,186,186,186,186,186,186,186,186",27.00,"2024-12-03 12:38:34.088634","2024-12-20 20:46:15.945054,2024-12-20 20:46:15.930516,2024-12-20 19:37:42.932995,2024-12-21 16:33:57.435827,2024-12-21 16:33:57.419587,2024-12-21 16:24:13.550587,2024-12-21 16:24:21.197123,2024-12-04 00:29:19.750790,2024-12-04 00:29:19.735755,2024-12-03 23:38:55.267881,2024-12-03 23:38:55.248479,2024-12-03 23:16:15.590023,2024-12-03 20:43:30.311527"
4849,"Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen","186,186",9.00,"2024-12-03 13:45:53.855722",NULL
4850,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-03 14:52:14.533364","2024-12-03 15:02:14.181923,2024-12-03 15:02:23.750625,2024-12-03 14:55:40.804376,2024-12-03 14:55:22.955160"
4851,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-03 15:01:33.919723",NULL
4856,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-03 15:44:12.698824","2024-12-07 22:12:25.682600,2024-12-07 22:12:20.539626"
4857,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-03 15:54:32.647104",NULL
4862,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-03 16:27:50.912053","2024-12-03 16:33:56.401780,2024-12-03 16:34:02.323795,2024-12-03 16:29:33.025943,2024-12-03 16:29:37.330974"
4864,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-03 17:23:59.987196","2024-12-04 21:34:29.850983,2024-12-04 21:34:37.941401"
4867,"Entree schaatsbaan",Volwassen,185,6.00,"2024-12-03 18:50:32.160419","2024-12-03 19:00:14.579699"
4868,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185",12.00,"2024-12-03 19:32:36.402614","2024-12-03 21:03:17.952091,2024-12-03 21:03:17.937380,2024-12-03 21:03:06.720669"
4870,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187,187",30.00,"2024-12-03 20:32:11.521028","2024-12-04 18:21:15.626508,2024-12-04 18:21:21.424583,2024-12-04 18:07:53.894017,2024-12-04 21:29:49.480697,2024-12-04 18:07:31.243085"
4873,"Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen","188,186,186,186",9.00,"2024-12-03 21:56:28.816766","2024-12-04 17:30:05.370371,2024-12-04 18:10:34.553710,2024-12-04 18:10:34.537082,2024-12-04 17:35:19.316301"
4874,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185",6.00,"2024-12-03 22:07:42.489738","2024-12-04 22:50:49.069888,2024-12-04 22:50:49.053754,2024-12-04 21:39:17.737204,2024-12-04 21:39:17.718641,2024-12-04 21:38:42.524582"
4875,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",30.00,"2024-12-03 22:21:05.666678","2024-12-11 00:10:58.752618"
4878,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-04 00:57:45.630591","2024-12-07 20:09:55.842294,2024-12-07 20:10:00.804459,2024-12-07 20:03:13.549243,2024-12-07 20:03:17.720973"
4880,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,187,187",24.00,"2024-12-04 02:43:57.700689","2024-12-13 00:46:13.517063,2024-12-13 00:46:13.498239,2024-12-13 00:41:20.513622,2024-12-13 00:46:25.642131,2024-12-13 00:46:25.623107,2024-12-13 00:41:12.456656,2024-12-13 00:42:44.984768"
4882,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","183,183,183",16.00,"2024-12-04 03:20:35.300284","2024-12-05 22:21:58.202941,2024-12-05 22:21:51.341586"
4891,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-04 03:46:44.178264","2024-12-08 00:52:37.410995,2024-12-08 00:52:45.785422"
4893,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","185,185,185,186,186,186",10.50,"2024-12-04 10:58:25.233453","2024-12-04 19:16:14.733305,2024-12-04 19:16:14.714550,2024-12-04 18:46:37.747703,2024-12-04 19:15:57.731964,2024-12-04 19:15:57.712841,2024-12-04 18:46:42.722347"
4894,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 11:01:36.260756","2024-12-27 21:02:05.746224,2024-12-27 21:01:59.723323"
4897,"Reuzenrad ",Volwassen,183,6.40,"2024-12-04 11:40:07.612026",NULL
4904,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 12:53:33.589026","2024-12-15 16:50:41.088401,2024-12-15 16:51:09.394885"
4919,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 13:06:56.211524",NULL
4922,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 13:19:29.621984",NULL
4923,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 13:25:22.099313","2024-12-25 17:44:38.753878,2024-12-25 17:44:50.691782"
4926,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","185,185,185",14.40,"2024-12-04 13:36:37.252374","2024-12-07 14:34:53.348018,2024-12-08 14:46:24.071835,2024-12-07 14:34:38.305967"
4930,"Reuzenrad ",Volwassen,183,6.40,"2024-12-04 13:43:24.149341","2024-12-17 19:00:33.993174"
4937,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 14:04:13.735839","2024-12-18 01:31:32.123375,2024-12-18 01:31:50.819796"
4940,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 15:25:29.188252","2024-12-05 15:18:05.355806,2024-12-05 15:17:56.228204"
4941,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 15:36:47.464906","2024-12-06 19:34:22.884857,2024-12-06 19:34:15.006588"
4943,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-12-04 15:56:35.232306",NULL
4946,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 16:54:06.105898","2024-12-07 19:55:54.220406,2024-12-07 19:56:03.309743"
4947,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 16:54:17.031153","2024-12-10 20:37:41.216312,2024-12-10 20:37:52.375797"
4950,Carrousel,Kinderen,153,14.80,"2024-12-04 17:14:05.821316",NULL
4951,"Reuzenrad ",Volwassen,183,6.40,"2024-12-04 17:15:18.423609","2024-12-04 17:17:10.933692"
4952,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,187,187",24.00,"2024-12-04 17:21:52.532622","2024-12-05 00:01:40.348520,2024-12-05 00:01:40.329167,2024-12-04 23:55:50.706057,2024-12-05 00:01:44.732136,2024-12-05 00:01:44.715301,2024-12-04 23:55:55.427943,2024-12-04 23:56:15.631461,2024-12-04 23:56:20.532205"
4953,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 17:24:51.428206",NULL
4969,"Reuzenrad ,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen","184,186,186,186",10.50,"2024-12-04 18:58:13.695333","2024-12-04 20:33:40.396788,2024-12-04 19:06:17.927420,2024-12-04 19:06:17.911814,2024-12-04 19:01:33.227652"
4970,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185",38.40,"2024-12-04 19:02:13.154968","2024-12-07 19:47:02.123962,2024-12-07 19:47:07.204505,2024-12-07 19:47:12.395269,2024-12-07 19:47:17.345716,2024-12-07 19:47:21.481698,2024-12-07 19:47:26.295365,2024-12-07 19:47:36.831759,2024-12-07 19:47:36.816525,2024-12-07 19:47:30.878312,2024-12-07 19:47:41.588992"
4971,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Kinderen","185,185,185,185,185,185,185,185,185,186,187,188",16.80,"2024-12-04 19:13:08.286636","2024-12-07 17:28:36.792266,2024-12-07 17:28:36.772111,2024-12-07 17:28:31.123135,2024-12-07 17:28:31.106846,2024-12-07 17:25:47.407610,2024-12-07 17:25:47.391559,2024-12-07 17:25:38.793428,2024-12-07 17:25:38.778620,2024-12-07 17:06:46.547251,2024-12-07 17:06:56.917398,2024-12-07 17:01:33.919992,2024-12-07 17:01:55.787983"
4972,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 19:13:32.849519","2024-12-04 20:27:05.802983,2024-12-04 20:27:00.459891"
4974,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","183,183,183",12.80,"2024-12-04 20:37:28.805537","2024-12-04 21:19:44.624149,2024-12-04 21:19:35.147729,2024-12-04 21:19:22.130733"
4975,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 20:45:48.457879","2024-12-04 20:48:59.904529,2024-12-04 20:49:06.596405"
4976,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,187,187,187",36.00,"2024-12-04 20:49:15.554748","2024-12-24 21:08:17.372198,2024-12-24 21:08:17.358392,2024-12-24 20:28:20.245702,2024-12-24 21:07:55.131434,2024-12-24 21:07:55.115196,2024-12-24 20:28:35.954024,2024-12-24 21:08:26.069650,2024-12-24 21:08:26.054053,2024-12-24 20:28:27.879999,2024-12-24 20:18:27.016886,2024-12-24 20:18:13.453894,2024-12-24 20:18:33.024363"
4983,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 21:50:29.029008","2024-12-04 21:56:21.297768,2024-12-04 21:56:13.665752"
4984,"Schaatsverhuur,Entree schaatsbaan","Volwassen,Volwassen","187,185",12.00,"2024-12-04 21:54:28.356957","2024-12-20 18:00:37.696282,2024-12-20 18:13:16.896320"
4994,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 22:15:16.027191","2024-12-20 19:12:15.073010,2024-12-20 19:11:54.691893"
4995,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,187,187",24.00,"2024-12-04 22:16:19.737073","2024-12-04 22:24:26.821500,2024-12-04 22:24:26.806694,2024-12-04 22:18:21.839364,2024-12-04 22:23:44.842478,2024-12-04 22:23:44.826810,2024-12-04 22:17:58.880741,2024-12-04 22:18:06.953675,2024-12-04 22:18:35.406141"
4996,"Reuzenrad ",Volwassen,183,6.40,"2024-12-04 22:42:31.642404","2024-12-08 20:42:03.802826"
4997,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185",6.00,"2024-12-04 22:45:25.567924","2024-12-05 00:27:43.677069,2024-12-05 00:27:43.659122,2024-12-04 22:54:20.232228,2024-12-04 22:54:20.209486,2024-12-04 22:52:23.642570"
4998,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185",9.60,"2024-12-04 22:47:08.979688","2024-12-22 21:18:35.390879,2024-12-22 21:18:50.316080,2024-12-22 21:18:50.301782,2024-12-22 21:10:21.241049"
4999,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","187,188,185,186,186,186,186,186",16.80,"2024-12-04 22:54:42.263334","2024-12-05 14:07:26.039802,2024-12-05 14:07:18.203021,2024-12-05 14:11:59.004331,2024-12-05 15:04:53.533161,2024-12-05 15:04:53.518607,2024-12-05 14:36:07.505493,2024-12-05 14:36:07.488413,2024-12-05 14:12:09.454878"
5000,"Entree schaatsbaan",Volwassen,185,6.00,"2024-12-04 23:02:45.587010","2024-12-04 23:21:14.193106"
5002,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",9.60,"2024-12-04 23:10:39.235868",NULL
5003,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-04 23:18:34.537707","2024-12-21 17:43:39.980976,2024-12-21 17:43:58.213109"
5004,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","183,183,183,183,183,183,183",48.00,"2024-12-04 23:43:03.901033","2024-12-13 17:03:41.634895,2024-12-13 17:03:22.153534,2024-12-13 17:03:36.655395,2024-12-13 17:03:15.876946,2024-12-13 17:03:05.441352,2024-12-13 17:03:26.442357,2024-12-13 17:03:00.726492"
5006,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","187,187,185,185",24.00,"2024-12-05 00:16:31.256096","2024-12-05 01:00:31.672391,2024-12-05 01:00:36.449350,2024-12-05 01:12:16.644547,2024-12-05 01:12:23.687794"
5007,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-05 00:27:43.214484","2024-12-28 00:03:38.947075,2024-12-28 00:03:45.523621"
5037,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",19.20,"2024-12-05 01:16:38.134397","2024-12-05 01:32:38.787473,2024-12-05 01:32:24.733566,2024-12-05 01:28:03.670374,2024-12-05 01:27:49.968186"
5038,"Reuzenrad ",Volwassen,183,6.40,"2024-12-05 01:27:11.158521","2024-12-07 20:20:52.323455"
5040,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185",18.00,"2024-12-05 02:35:06.762756","2024-12-05 02:42:05.217093,2024-12-05 02:42:05.187158,2024-12-05 02:36:38.240905,2024-12-05 02:42:13.178643,2024-12-05 02:42:13.159145,2024-12-05 02:36:42.118222,2024-12-05 02:42:19.482935,2024-12-05 02:42:19.466772,2024-12-05 02:36:45.598651"
5041,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen,Kinderen","186,186,188",13.50,"2024-12-05 02:35:25.743897","2024-12-05 23:07:15.938376,2024-12-05 23:07:11.663956,2024-12-05 23:00:16.579056"
5045,"Reuzenrad ",Volwassen,183,6.40,"2024-12-05 03:09:06.284947","2024-12-08 20:41:57.077809"
5047,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","183,183,183",12.80,"2024-12-05 03:16:29.289755","2024-12-14 19:39:47.861265,2024-12-14 19:39:30.244126"
5049,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-05 12:07:32.728218","2024-12-23 14:34:56.502872,2024-12-23 14:35:24.229031"
5050,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-05 12:29:40.260028","2024-12-26 15:01:42.528562,2024-12-26 15:01:47.061819"
5052,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","185,185,185,185,185,186,186,186,187,188",21.00,"2024-12-05 13:18:44.794251","2024-12-08 15:00:14.496295,2024-12-08 15:00:14.462550,2024-12-08 15:00:09.221015,2024-12-08 15:00:09.195906,2024-12-08 14:24:15.572258,2024-12-08 14:59:53.617838,2024-12-08 14:59:53.600741,2024-12-08 14:24:00.854902,2024-12-08 14:19:46.430178,2024-12-08 14:19:55.204639"
5057,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",19.20,"2024-12-05 15:10:42.517120","2024-12-23 16:57:57.117462,2024-12-23 16:58:06.462074,2024-12-23 16:51:09.237151,2024-12-23 16:51:03.817241"
5059,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","187,187",12.00,"2024-12-05 16:12:44.708437","2024-12-05 20:47:06.099237"
5060,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","185,185,186,187,187,188",26.40,"2024-12-05 17:24:29.673568","2024-12-08 17:09:03.148857,2024-12-08 17:09:20.759428,2024-12-08 17:09:31.777737,2024-12-08 17:03:20.182027,2024-12-08 17:03:25.265089,2024-12-08 17:03:30.789584"
5061,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,188,188,188",27.00,"2024-12-05 17:31:14.685842",NULL
5063,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-05 17:39:10.389645","2024-12-05 17:41:46.253073,2024-12-05 17:41:55.539530"
5064,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-05 17:47:05.914179","2024-12-13 21:23:28.602782,2024-12-13 21:23:42.481087"
5065,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,187,187",24.00,"2024-12-05 18:14:51.192942","2024-12-07 19:01:31.563196,2024-12-07 19:01:31.544669,2024-12-07 19:01:26.866852,2024-12-07 19:01:26.847511,2024-12-07 17:52:10.522017,2024-12-07 17:52:10.506913,2024-12-07 17:52:02.482806,2024-12-07 17:52:02.464507,2024-12-07 17:46:49.594030"
5075,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen","186,186,186",13.50,"2024-12-05 19:02:04.344332","2024-12-05 21:08:40.437003,2024-12-05 21:08:24.065505,2024-12-05 21:08:32.721811"
5076,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-05 19:02:40.602146",NULL
5077,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-05 19:24:30.700403","2024-12-10 19:30:46.950858,2024-12-10 19:30:36.390528"
5078,"Reuzenrad ",Volwassen,183,6.40,"2024-12-05 19:36:01.020306","2024-12-07 22:32:27.670616"
5079,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",12.80,"2024-12-05 19:42:12.161084","2024-12-16 17:51:05.896560,2024-12-16 17:51:34.822659"
5081,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","183,183,183",12.80,"2024-12-05 20:16:18.163661","2024-12-05 20:37:03.561020,2024-12-05 20:36:34.790225"
5082,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-12-05 21:42:33.045311",NULL
5084,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","185,185,185",6.00,"2024-12-05 21:48:37.366134","2024-12-06 01:19:27.794559,2024-12-06 01:19:27.774843,2024-12-06 00:34:34.317245"
5091,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185",30.00,"2024-12-05 22:31:46.070252",NULL
5095,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,187,187,187,187,183,183,183,183",80.00,"2024-12-05 23:04:08.858568","2024-12-15 00:24:36.102542,2024-12-15 00:25:46.529499,2024-12-15 00:26:03.976813,2024-12-15 00:18:44.766222,2024-12-15 00:15:32.298471,2024-12-15 00:00:47.121019,2024-12-15 00:00:52.360204,2024-12-15 00:01:00.362673,2024-12-15 00:01:07.172882"
5096,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185",6.00,"2024-12-05 23:51:08.071381","2024-12-08 00:52:57.901226,2024-12-08 00:52:57.880421,2024-12-08 00:03:19.664206,2024-12-08 00:03:19.650295,2024-12-07 23:39:17.248521"
5097,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-06 00:03:13.496615","2024-12-06 17:37:03.643378,2024-12-06 17:37:15.698614"
5099,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186,186,186,186,188,188",18.00,"2024-12-06 00:42:04.970841","2024-12-06 15:57:24.225222,2024-12-06 15:57:24.208459,2024-12-06 15:57:15.571551,2024-12-06 15:57:15.554794,2024-12-06 15:51:15.208526,2024-12-06 15:57:03.564237,2024-12-06 15:57:03.549931,2024-12-06 15:51:23.345373,2024-12-06 15:51:30.250416,2024-12-06 15:51:37.240737"
