id,products,productsVariants,productsVariants,total,createdAt,scannedAt
1530,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,143",12.00,2023-12-12 00:10:14.516807,"2023-12-12 00:47:25.516401,2023-12-12 00:49:56.922823,2023-12-12 00:49:56.935337,2023-12-12 01:35:56.431791,2023-12-12 01:35:56.441627,2023-12-12 00:46:38.294167,2023-12-12 00:50:05.257223,2023-12-12 00:50:05.267236,2023-12-12 01:35:49.026930,2023-12-12 01:35:49.047189"
1531,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen,Kinderen","144,144,149",13.50,2023-12-12 00:16:00.259922,"2023-12-12 19:11:18.693749,2023-12-12 19:10:55.635243,2023-12-12 18:53:19.388394"
1533,Entree schaatsbaan,Volwassen,143,6.00,2023-12-12 00:23:34.899195,NULL
1534,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-12 00:24:42.857234,"2023-12-12 00:27:30.150905,2023-12-12 00:27:21.356231"
1535,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150",24.00,2023-12-12 00:26:31.701083,"2023-12-28 21:41:33.053990,2023-12-28 21:41:16.497594,2023-12-28 21:41:05.855760,2023-12-28 21:41:24.832643"
1536,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-12-12 00:36:36.538488,"2023-12-12 19:11:04.043772,2023-12-12 18:51:46.379040"
1538,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143",24.00,2023-12-12 01:04:26.463676,"2023-12-12 01:17:47.098531,2023-12-12 01:17:32.993696,2023-12-12 01:17:42.907254,2023-12-12 01:08:05.100859,2023-12-12 01:17:22.324426,2023-12-12 01:17:22.345892"
1540,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-12 01:47:57.019793,"2023-12-12 19:11:13.403928,2023-12-12 19:06:44.475944"
1542,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen","150,150,161",18.00,2023-12-12 02:40:29.164537,"2023-12-26 19:07:03.853723,2023-12-26 19:07:09.057122,2023-12-26 19:06:57.723508"
1544,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","150,150,150",18.00,2023-12-12 03:46:53.155347,"2023-12-16 22:15:45.170671,2023-12-16 22:15:36.657944,2023-12-16 22:15:40.840358"
1545,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-12 03:47:37.425154,"2023-12-28 23:11:29.142039,2023-12-28 23:08:18.608246"
1546,Entree schaatsbaan,Volwassen,143,6.00,2023-12-12 12:13:01.012872,2023-12-12 19:00:50.965801
1548,"Reuzenrad ",Volwassen,150,8.00,2023-12-12 13:19:35.011913,2023-12-15 20:10:17.336292
1549,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-12 13:21:42.584623,"2023-12-16 16:50:17.228680,2023-12-16 16:50:22.731474"
1550,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","150,150,150",12.00,2023-12-12 13:54:44.228739,"2023-12-12 23:55:40.787572,2023-12-12 23:55:53.983921"
1551,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150",72.00,2023-12-12 14:13:30.531852,"2023-12-16 19:30:55.024251,2023-12-16 19:30:48.146620,2023-12-16 19:31:01.585981,2023-12-16 19:30:39.195457"
1552,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-12 15:49:22.470697,"2023-12-20 15:50:49.903600,2023-12-20 15:51:02.258674"
1554,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148,148,148",88.00,2023-12-12 16:42:03.586527,"2023-12-18 22:28:17.224674,2023-12-18 22:25:55.280023,2023-12-18 22:26:04.409938,2023-12-18 22:15:28.659733,2023-12-18 22:15:08.549761,2023-12-18 22:15:21.792645,2023-12-18 22:15:34.235148"
1555,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",18.00,2023-12-12 16:52:04.827410,"2023-12-20 22:43:29.186077,2023-12-20 22:43:38.808073,2023-12-20 22:36:46.930536,2023-12-20 22:36:49.453003"
1556,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","148,148,143,143,143,143",24.00,2023-12-12 17:20:32.571575,"2023-12-17 20:18:49.695472,2023-12-17 20:46:31.036984,2023-12-17 20:49:12.228174,2023-12-17 20:49:12.239654"
1558,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,148,148",24.00,2023-12-12 17:57:51.874901,"2023-12-22 19:39:44.118565,2023-12-22 19:44:47.206603,2023-12-22 19:44:47.214429,2023-12-22 19:45:17.748493,2023-12-22 19:45:17.760772,2023-12-22 19:39:51.090152"
1561,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","143,143",12.00,2023-12-12 18:09:54.672833,NULL
1562,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-12 18:12:55.993395,NULL
1564,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150",24.00,2023-12-12 18:37:20.284383,"2023-12-12 18:38:27.163830,2023-12-12 18:38:13.265832,2023-12-12 18:38:22.752193,2023-12-12 18:38:18.222690"
1567,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen","148,148,148",13.50,2023-12-12 18:55:39.875713,"2023-12-12 18:56:27.846060,2023-12-12 18:56:31.952218,2023-12-12 18:56:36.499489"
1569,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","148,148,148,143,143,143",36.00,2023-12-12 19:17:59.872913,"2023-12-12 20:03:48.480259,2023-12-12 20:03:58.601854,2023-12-12 20:04:03.829277,2023-12-12 20:07:22.556657,2023-12-12 20:07:31.005622,2023-12-12 20:07:36.989761"
1570,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-12 19:33:44.142656,"2023-12-19 17:17:16.589464,2023-12-19 17:17:29.261711"
1571,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-12 19:50:07.430875,"2023-12-17 19:23:56.575099,2023-12-17 19:23:46.961309"
1572,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143",13.50,2023-12-12 19:51:17.008805,"2023-12-16 20:21:20.731169,2023-12-16 20:21:47.332426,2023-12-16 20:21:39.715426,2023-12-16 21:24:31.332247,2023-12-16 21:24:31.342750,2023-12-16 21:24:35.633501,2023-12-16 21:24:35.647571,2023-12-16 21:24:58.053342,2023-12-16 21:24:58.081809"
1575,Entree schaatsbaan,Volwassen,143,6.00,2023-12-12 20:14:55.117185,2023-12-12 20:23:28.801993
1576,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-12 20:33:32.122104,"2023-12-12 20:39:27.517827,2023-12-12 20:39:15.468495"
1577,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-12 20:35:16.712722,"2023-12-19 16:14:54.420025,2023-12-19 16:14:45.639906,2023-12-19 16:07:35.322396,2023-12-19 16:07:29.824771"
1578,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Kinderen,Kinderen","143,144,149",15.00,2023-12-12 20:42:06.801276,"2023-12-12 21:10:11.838488,2023-12-12 21:10:05.867452,2023-12-12 21:02:54.512393"
1579,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143",12.00,2023-12-12 20:49:06.915002,"2023-12-12 21:11:17.137234,2023-12-12 21:23:29.464845,2023-12-12 21:23:29.476064,2023-12-12 21:11:05.491601,2023-12-12 21:23:38.037585,2023-12-12 21:23:38.049798,2023-12-12 22:17:47.033919,2023-12-12 22:17:47.046936"
1583,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150,150",24.00,2023-12-12 21:26:35.737011,"2023-12-13 22:41:51.732764,2023-12-13 22:41:58.734597,2023-12-13 22:42:03.940171"
1584,"Reuzenrad ",Volwassen,150,6.00,2023-12-12 21:31:25.265694,2023-12-12 22:10:43.247741
1586,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","143,143,143",6.00,2023-12-12 21:59:02.122075,"2023-12-12 22:00:42.593758,2023-12-12 22:58:07.828335,2023-12-12 22:58:07.847659"
1587,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148,150,150",30.00,2023-12-12 22:08:34.316082,NULL
1589,"Reuzenrad ",Volwassen,150,6.00,2023-12-12 22:11:21.375380,2023-12-12 22:12:59.838099
1592,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-12 22:29:56.330842,NULL
1594,Carrousel,Kinderen,153,2.62,2023-12-12 22:42:23.170569,2023-12-16 18:40:07.441578
1595,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","148,148,143,143",18.00,2023-12-12 22:42:48.370398,"2023-12-12 23:17:11.854992,2023-12-12 23:17:17.358195,2023-12-12 23:24:05.233639,2023-12-12 23:24:00.574373"
1596,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",18.00,2023-12-12 22:49:45.311641,"2023-12-13 00:58:20.241159,2023-12-13 00:58:26.492296,2023-12-13 00:54:14.795331,2023-12-13 00:54:10.791066"
1597,Entree schaatsbaan,Volwassen,143,6.00,2023-12-12 23:00:34.089804,2023-12-12 23:14:51.918635
1598,Schaatsverhuur,Volwassen,148,6.00,2023-12-12 23:00:52.389884,2023-12-12 23:14:43.046253
1599,Schaatsverhuur,Volwassen,148,6.00,2023-12-12 23:12:35.388796,NULL
1602,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","148,148,148,148,148,143,143,143,143,143",60.00,2023-12-12 23:19:28.019550,"2023-12-15 15:11:28.689806,2023-12-15 15:12:12.333525,2023-12-15 15:11:49.379818,2023-12-15 15:11:06.185428,2023-12-15 15:11:22.372346,2023-12-15 15:22:24.104015,2023-12-15 15:22:41.500283,2023-12-15 15:22:35.097005,2023-12-15 15:22:00.911314,2023-12-15 15:21:47.637600"
1605,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,144,144,144,149,149",18.00,2023-12-12 23:49:19.557859,"2023-12-25 15:51:22.410705,2023-12-25 15:58:10.151385,2023-12-25 15:58:10.164482,2023-12-25 15:51:18.083716,2023-12-25 15:57:59.305824,2023-12-25 15:57:59.322118,2023-12-25 15:51:35.566230,2023-12-25 15:51:14.097500"
1606,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","150,150,150",18.00,2023-12-12 23:50:43.292488,"2023-12-17 19:15:02.187459,2023-12-17 19:14:57.487723,2023-12-17 19:14:52.927968"
1608,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-13 00:07:18.776745,"2023-12-19 23:40:21.627536,2023-12-19 23:34:16.048821"
1609,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ,Carrousel","Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen","143,143,144,148,148,149,150,150,161,153",60.50,2023-12-13 00:11:30.053490,NULL
1610,"Entree schaatsbaan,Schaatsverhuur,Reuzenrad ","Kinderen,Kinderen,Kinderen","144,149,161",30.75,2023-12-13 00:19:02.552324,"2023-12-22 17:25:55.073569,2023-12-22 17:20:13.410931,2023-12-22 16:47:13.238568"
1612,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-13 00:27:13.620674,NULL
1613,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143",6.00,2023-12-13 00:35:10.429222,"2023-12-14 18:51:45.023833,2023-12-14 19:01:15.219259,2023-12-14 19:01:15.240037,2023-12-14 19:48:44.502135,2023-12-14 19:48:44.515629,2023-12-14 19:58:17.066167,2023-12-14 19:58:17.082466,2023-12-14 20:28:03.913236,2023-12-14 20:28:03.925755"
1615,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","143,143",12.00,2023-12-13 00:48:53.830107,"2023-12-13 00:50:38.388248,2023-12-13 00:50:30.743062"
1617,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148",18.00,2023-12-13 01:01:37.841943,"2023-12-16 20:24:04.317892,2023-12-16 20:17:13.277200,2023-12-16 20:24:17.432995,2023-12-16 20:24:17.448380,2023-12-16 20:17:17.790503"
1621,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,148",12.00,2023-12-13 01:18:16.502299,"2023-12-15 17:20:09.476099,2023-12-15 18:31:51.964784,2023-12-15 18:31:51.976336,2023-12-15 18:32:05.028774,2023-12-15 18:32:05.039455,2023-12-15 18:32:14.409301,2023-12-15 18:32:14.426030,2023-12-15 17:16:22.723355"
1623,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","148,148",12.00,2023-12-13 01:27:11.275048,"2023-12-15 17:15:07.956511,2023-12-15 17:15:14.611403"
1625,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148,150,150",40.00,2023-12-13 01:33:06.479105,"2023-12-16 20:51:28.857246,2023-12-16 20:51:16.126915,2023-12-16 20:44:34.157210,2023-12-16 20:44:23.593299,2023-12-16 21:44:48.350864,2023-12-16 21:44:38.630240"
1627,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143",12.00,2023-12-13 01:41:41.254425,"2023-12-15 17:15:19.420765,2023-12-15 17:22:29.401445,2023-12-15 17:22:29.411410,2023-12-15 17:15:11.207039,2023-12-15 17:22:13.886972,2023-12-15 17:22:13.901462"
1629,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-13 02:58:48.080525,"2023-12-29 19:00:01.527284,2023-12-29 19:00:09.042531"
1631,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-13 04:19:23.665257,"2023-12-13 19:47:33.534852,2023-12-13 19:47:26.606863"
1633,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-13 04:45:04.946492,"2023-12-16 00:04:58.898500,2023-12-16 00:04:44.354463,2023-12-15 23:56:24.105809,2023-12-15 23:56:33.782210"
1634,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen","143,143,143,143,143,143,144,148,148,148,148,148,148,149,150,150,150,150,150,150,150,161",137.00,2023-12-13 11:21:27.963530,"2023-12-24 16:51:08.286632,2023-12-24 16:50:42.101720,2023-12-24 16:50:36.288038,2023-12-24 16:50:51.472912,2023-12-24 16:50:30.270132,2023-12-24 16:50:46.842176,2023-12-24 16:50:59.861935,2023-12-24 16:38:59.749956,2023-12-24 16:39:32.134680,2023-12-24 16:39:19.490050,2023-12-24 16:38:46.233691,2023-12-24 16:39:41.001568,2023-12-24 16:39:12.433403,2023-12-24 16:39:26.964177,2023-12-24 18:33:05.789576,2023-12-24 18:33:15.459543,2023-12-24 18:33:10.790266,2023-12-24 18:32:28.649181,2023-12-24 18:32:46.694915,2023-12-24 18:32:55.971316,2023-12-24 18:32:20.375030"
1635,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Carrousel,Carrousel,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen","143,143,143,143,143,143,143,143,144,144,144,144,144,144,150,150,161,161,153,153,148,149,149",75.00,2023-12-13 11:51:19.642461,"2023-12-31 16:57:35.380143,2023-12-31 18:08:44.761507,2023-12-31 18:08:44.778348,2023-12-31 16:57:20.432288,2023-12-31 18:08:33.057815,2023-12-31 18:08:33.077060,2023-12-31 18:08:37.319469,2023-12-31 18:08:37.337545,2023-12-31 16:57:05.976730,2023-12-31 18:08:15.467568,2023-12-31 18:08:15.481017,2023-12-31 16:57:13.008645,2023-12-31 18:08:22.130193,2023-12-31 18:08:22.145168,2023-12-31 16:26:25.853656,2023-12-31 16:26:19.097852,2023-12-31 16:26:40.902156,2023-12-31 16:26:31.677322,2023-12-31 18:43:50.175003,2023-12-31 18:43:04.642080,2023-12-31 16:45:46.577821,2023-12-31 16:45:41.516592,2023-12-31 16:45:29.789534"
1638,"Reuzenrad ,Reuzenrad ,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","150,150,148,148,143,143,143,143,143,143",30.00,2023-12-13 13:26:21.169188,"2023-12-13 22:18:56.163323,2023-12-13 22:19:03.294812,2023-12-13 21:07:31.219654,2023-12-13 21:14:44.693717,2023-12-13 21:07:34.794995,2023-12-13 21:14:14.111306,2023-12-13 21:14:14.126214,2023-12-13 21:14:28.942877,2023-12-13 21:14:28.954292"
1639,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-13 13:41:41.054837,"2023-12-13 18:05:21.714204,2023-12-13 18:05:30.807835"
1642,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-13 14:44:31.501524,"2023-12-16 18:05:43.684264,2023-12-16 17:57:30.149799"
1643,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-13 15:02:02.659521,"2023-12-16 15:37:41.480747,2023-12-16 15:37:46.687321"
1644,"Reuzenrad ,Reuzenrad ,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","150,150,143,143,148,148",40.00,2023-12-13 15:24:18.926828,"2023-12-17 21:37:32.934459,2023-12-17 21:37:28.402604,2023-12-17 22:14:16.344408,2023-12-17 22:14:36.442622,2023-12-17 22:09:32.698539,2023-12-17 22:09:38.791664"
1648,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-13 15:57:12.997724,"2023-12-16 18:27:33.114551,2023-12-16 18:27:45.016025"
1649,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-13 15:59:21.412331,"2023-12-27 23:15:12.499540,2023-12-27 23:15:06.560060"
1650,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","148,148",12.00,2023-12-13 16:12:23.670398,"2023-12-13 23:57:04.610618,2023-12-13 23:57:11.595518"
1651,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,148,148,148,148,148,148",72.00,2023-12-13 16:26:36.894100,"2023-12-16 22:40:14.781005,2023-12-16 22:40:19.701915,2023-12-16 22:40:26.282583,2023-12-16 22:39:47.858967,2023-12-16 22:39:57.634871,2023-12-16 22:31:09.861751,2023-12-16 22:40:06.622070,2023-12-16 22:40:06.634521,2023-12-16 22:31:31.503496,2023-12-16 22:31:36.604158,2023-12-16 22:30:16.700718,2023-12-16 22:31:56.974897,2023-12-16 22:30:39.051195,2023-12-16 22:31:26.209138"
1652,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-13 16:34:12.055445,"2023-12-13 16:49:38.848123,2023-12-13 16:49:32.657409"
1653,Entree schaatsbaan,Kinderen,144,4.05,2023-12-13 16:42:16.805145,2023-12-13 17:15:46.662177
1655,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-13 17:09:19.082747,"2023-12-13 23:32:46.899998,2023-12-13 23:25:17.456887"
1656,Schaatsverhuur,Kinderen,149,4.05,2023-12-13 17:11:07.548001,2023-12-13 17:12:09.505555
1657,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","149,149,144,144,144,144",18.00,2023-12-13 17:15:40.875568,"2023-12-13 17:58:14.068109,2023-12-13 17:58:05.893218,2023-12-13 18:03:18.526811,2023-12-13 18:03:52.420213,2023-12-13 18:03:52.434855"
1658,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Kinderen","143,144,144",15.00,2023-12-13 17:40:18.730442,"2023-12-13 18:00:02.799991,2023-12-13 17:59:54.695868,2023-12-13 17:59:45.469029"
